,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng
9208,29126,947,53552,2035,11.4,Pomaria,SC,South Carolina,34.32269,-81.4204
9209,29127,3718,51997,8339,31.4,Prosperity,SC,South Carolina,34.16617,-81.51233
9210,29128,1910,37406,5271,21.0,Rembert,SC,South Carolina,34.09772,-80.53036999999999
9211,29129,1083,33617,2855,14.8,Ridge Spring,SC,South Carolina,33.78485,-81.67263
9212,29130,2362,41667,5755,17.0,Ridgeway,SC,South Carolina,34.32541,-80.89267
9213,29133,353,36696,919,7.4,Rowesville,SC,South Carolina,33.35637,-80.81378000000001
9214,29135,3279,43958,8387,17.9,Saint Matthews,SC,South Carolina,33.68916,-80.78726999999999
9215,29137,736,39857,1849,11.5,Salley,SC,South Carolina,33.600570000000005,-81.32453000000001
9216,29138,3740,37824,11196,19.0,Saluda,SC,South Carolina,34.044540000000005,-81.77280999999999
9217,29142,1976,27313,5187,36.5,Santee,SC,South Carolina,33.46347,-80.5251
9218,29145,318,45833,1075,7.2,Silverstreet,SC,South Carolina,34.22068,-81.77415
9219,29146,635,27191,1694,10.7,Springfield,SC,South Carolina,33.50863,-81.29827
9220,29147,0,27191,0,0.0,State Park,SC,South Carolina,34.0919,-80.9663
9221,29148,3069,31999,6910,23.1,Summerton,SC,South Carolina,33.536570000000005,-80.34218
9222,29150,16348,36607,39616,359.6,Sumter,SC,South Carolina,33.87552,-80.35446999999999
9223,29152,588,26841,1827,198.8,Shaw Afb,SC,South Carolina,33.974959999999996,-80.4718
9224,29153,5838,40152,14934,42.2,Sumter,SC,South Carolina,33.96078,-80.30419
9225,29154,11144,51006,28666,136.8,Sumter,SC,South Carolina,33.879709999999996,-80.4401
9226,29160,3334,42339,7833,27.2,Swansea,SC,South Carolina,33.74394,-81.04177
9227,29161,4048,41731,11261,32.6,Timmonsville,SC,South Carolina,34.10623,-79.94265
9228,29162,1172,40263,3046,47.5,Turbeville,SC,South Carolina,33.88668,-80.01094
9229,29163,686,27102,2372,25.7,Vance,SC,South Carolina,33.42392,-80.43949
9230,29164,1847,39906,5190,17.9,Wagener,SC,South Carolina,33.65532,-81.42211999999999
9231,29166,352,51818,849,10.6,Ward,SC,South Carolina,33.90175,-81.70815999999999
9232,29168,1406,41771,3973,12.2,Wedgefield,SC,South Carolina,33.84861,-80.55181999999999
9233,29169,10579,41090,24170,736.1,West Columbia,SC,South Carolina,33.9965,-81.09718000000001
9234,29170,8165,55217,21555,319.6,West Columbia,SC,South Carolina,33.93812,-81.14545
9235,29172,3655,50056,9709,142.7,West Columbia,SC,South Carolina,33.90749,-81.07207
9236,29175,160,24737,546,19.4,Westville,SC,South Carolina,34.44385,-80.59833
9237,29178,1286,37773,3211,8.9,Whitmire,SC,South Carolina,34.49038,-81.6022
9238,29180,5518,38875,14230,18.1,Winnsboro,SC,South Carolina,34.36739,-81.09595999999999
9239,29201,7705,34060,21242,696.1,Columbia,SC,South Carolina,33.98339,-81.02809
9240,29202,180,71458,274,5587.7,Columbia,SC,South Carolina,33.993559999999995,-81.031
9241,29203,14934,30514,39518,242.9,Columbia,SC,South Carolina,34.10338,-81.04356
9242,29204,7466,38422,18709,1192.4,Columbia,SC,South Carolina,34.02924,-81.00063
9243,29205,10874,47588,24756,1458.3,Columbia,SC,South Carolina,33.99009,-80.99727
9244,29206,8118,74493,19182,803.0,Columbia,SC,South Carolina,34.0283,-80.95837
9245,29207,3,74493,11895,68.4,Columbia,SC,South Carolina,34.04138,-80.84042
9246,29208,0,74493,760,4050.9,Columbia,SC,South Carolina,33.99824,-81.02793
9247,29209,13585,51149,33590,248.5,Columbia,SC,South Carolina,33.92407,-80.95328
9248,29210,16511,40382,40305,975.0,Columbia,SC,South Carolina,34.04612,-81.10661
9249,29212,12097,65997,29586,492.4,Columbia,SC,South Carolina,34.077909999999996,-81.19934
9250,29223,20559,51151,50870,759.2,Columbia,SC,South Carolina,34.09243,-80.92141
9251,29225,0,51151,1308,29282.7,Columbia,SC,South Carolina,33.996190000000006,-81.02504
9252,29229,16854,70887,50866,830.8,Columbia,SC,South Carolina,34.13882,-80.88920999999999
9253,29301,13584,41867,35704,437.8,Spartanburg,SC,South Carolina,34.93484,-82.01161
9254,29302,6579,56489,16958,128.7,Spartanburg,SC,South Carolina,34.89502,-81.84321
9255,29303,8734,31261,25089,310.3,Spartanburg,SC,South Carolina,34.99338,-81.96735
9256,29306,6571,30485,16085,321.9,Spartanburg,SC,South Carolina,34.89362,-81.92284000000001
9257,29307,8164,44702,18121,160.5,Spartanburg,SC,South Carolina,34.98389,-81.83123
9258,29316,9538,56811,26719,394.8,Boiling Springs,SC,South Carolina,35.04115,-81.9746
9259,29320,251,56811,1017,377.0,Arcadia,SC,South Carolina,34.95865,-81.99365
9260,29321,1277,35481,3194,25.6,Buffalo,SC,South Carolina,34.71768,-81.74226999999999
9261,29322,3147,52614,8281,58.0,Campobello,SC,South Carolina,35.12353,-82.13043
9262,29323,5150,41120,12489,79.4,Chesnee,SC,South Carolina,35.1293,-81.90854
9263,29324,125,24464,336,294.1,Clifton,SC,South Carolina,34.983740000000004,-81.82677
9264,29325,5578,36466,15562,38.0,Clinton,SC,South Carolina,34.47226,-81.84267
9265,29329,73,36466,247,466.9,Converse,SC,South Carolina,34.99371,-81.83749
9266,29330,3150,42148,8987,89.6,Cowpens,SC,South Carolina,35.05437,-81.8049
9267,29331,83,33494,194,30.8,Cross Anchor,SC,South Carolina,34.65045,-81.84845
9268,29332,1081,30724,2511,19.7,Cross Hill,SC,South Carolina,34.2828,-81.97032
9269,29333,182,60375,581,378.9,Drayton,SC,South Carolina,34.97116,-81.91020999999999
9270,29334,4764,60603,13648,197.1,Duncan,SC,South Carolina,34.905359999999995,-82.12595
9271,29335,1702,36382,5939,24.5,Enoree,SC,South Carolina,34.65757,-81.90668000000001
9272,29338,13,36382,26,361.4,Fingerville,SC,South Carolina,35.13551,-82.00144
9273,29340,7720,33011,21046,49.2,Gaffney,SC,South Carolina,34.98192,-81.59387
9274,29341,7320,41863,20482,79.6,Gaffney,SC,South Carolina,35.11762,-81.71316999999999
9275,29346,105,36193,293,557.9,Glendale,SC,South Carolina,34.94515,-81.83643000000001
9276,29349,11648,57359,30751,149.3,Inman,SC,South Carolina,35.07023,-82.06702
9277,29351,568,42143,1329,126.9,Joanna,SC,South Carolina,34.42171,-81.8097
9278,29353,1726,44349,4199,17.3,Jonesville,SC,South Carolina,34.828959999999995,-81.65843000000001
9279,29355,343,28958,928,4.6,Kinards,SC,South Carolina,34.36269,-81.7638
9280,29356,3410,50693,8459,38.0,Landrum,SC,South Carolina,35.14389,-82.2637
9281,29360,8168,37431,20651,55.9,Laurens,SC,South Carolina,34.49665,-82.04671
9282,29364,259,28125,578,72.5,Lockhart,SC,South Carolina,34.76885,-81.4681
9283,29365,3776,60217,11211,214.0,Lyman,SC,South Carolina,34.98308,-82.16856
9284,29368,50,60217,96,164.4,Mayo,SC,South Carolina,35.081579999999995,-81.86341999999999
9285,29369,5233,67841,13567,176.6,Moore,SC,South Carolina,34.86455,-82.02148000000001
9286,29370,327,37361,1187,8.4,Mountville,SC,South Carolina,34.37084,-81.96724
9287,29372,1508,36382,4164,41.0,Pacolet,SC,South Carolina,34.90583,-81.70872
9288,29373,145,36382,487,173.4,Pacolet Mills,SC,South Carolina,34.92236,-81.74638
9289,29374,1280,45515,3756,26.4,Pauline,SC,South Carolina,34.78553,-81.84919000000001
9290,29375,28,28750,75,257.9,Reidville,SC,South Carolina,34.86114,-82.11379000000001
9291,29376,2870,61327,7842,71.5,Roebuck,SC,South Carolina,34.81528,-81.94932
9292,29377,453,29632,1402,224.3,Startex,SC,South Carolina,34.929320000000004,-82.09673000000001
9293,29378,53,29632,175,918.8,Una,SC,South Carolina,34.96699,-81.96855
9294,29379,7498,36586,17485,29.0,Union,SC,South Carolina,34.68076,-81.60943
9295,29384,1830,38102,4145,32.2,Waterloo,SC,South Carolina,34.3449,-82.09153
9296,29385,2944,46211,7834,146.0,Wellford,SC,South Carolina,34.97338,-82.09966999999999
9297,29388,5623,41394,15721,57.1,Woodruff,SC,South Carolina,34.764,-82.04386
9298,29401,3856,69211,9627,2711.9,Charleston,SC,South Carolina,32.778690000000005,-79.93494
9299,29403,8527,38414,21888,1504.4,Charleston,SC,South Carolina,32.80462,-79.94377
9300,29404,371,45458,1981,102.3,Charleston Afb,SC,South Carolina,32.89864,-80.05028
9301,29405,9903,32391,29677,683.5,North Charleston,SC,South Carolina,32.853970000000004,-79.98183
9302,29406,12392,35419,33984,778.7,Charleston,SC,South Carolina,32.9353,-80.03260999999999
9303,29407,15040,54007,34315,876.1,Charleston,SC,South Carolina,32.79914,-79.99868000000001
9304,29409,15,103750,2666,12577.0,Charleston,SC,South Carolina,32.7963,-79.96061999999999
9305,29410,8104,61221,22836,657.0,Hanahan,SC,South Carolina,32.93013,-80.0027
9306,29412,16502,71820,40275,352.7,Charleston,SC,South Carolina,32.70947,-79.9512
9307,29414,16550,64100,39520,351.2,Charleston,SC,South Carolina,32.83802,-80.08834
9308,29418,10404,36712,22832,673.9,North Charleston,SC,South Carolina,32.889179999999996,-80.06475999999999
9309,29420,8524,60510,22609,751.3,North Charleston,SC,South Carolina,32.93365,-80.10256
9310,29423,0,60510,1035,9778.3,Charleston,SC,South Carolina,32.9788,-80.0713
9311,29424,0,60510,390,8131.3,Charleston,SC,South Carolina,32.783640000000005,-79.93737
9312,29426,543,31563,1888,10.0,Adams Run,SC,South Carolina,32.79915,-80.37268
9313,29429,1055,71921,3085,9.7,Awendaw,SC,South Carolina,32.97345,-79.66948000000001
9314,29431,2511,50679,6947,29.8,Bonneau,SC,South Carolina,33.27823,-79.8807
9315,29432,1160,42155,3594,9.4,Branchville,SC,South Carolina,33.23111,-80.80785999999999
9316,29434,232,31520,456,3.7,Cordesville,SC,South Carolina,33.14134,-79.84689
9317,29435,1734,36709,4379,23.2,Cottageville,SC,South Carolina,32.96697,-80.47273
9318,29436,1728,35735,4231,21.4,Cross,SC,South Carolina,33.31862,-80.18464
9319,29437,1176,44464,3191,9.9,Dorchester,SC,South Carolina,33.14176,-80.42263
9320,29438,1051,55453,2510,12.4,Edisto Island,SC,South Carolina,32.5722,-80.31893000000001
9321,29439,1027,92643,2319,318.5,Folly Beach,SC,South Carolina,32.66632,-79.92909
9322,29440,10447,38003,27897,21.0,Georgetown,SC,South Carolina,33.37712,-79.32901
9323,29445,20708,56600,60033,354.2,Goose Creek,SC,South Carolina,32.99778,-79.99006999999999
9324,29446,403,47156,915,2.6,Green Pond,SC,South Carolina,32.62839,-80.5454
9325,29448,790,27200,2309,18.8,Harleyville,SC,South Carolina,33.24785,-80.44805
9326,29449,3542,49809,8265,37.3,Hollywood,SC,South Carolina,32.70259,-80.2865
9327,29450,1202,52917,3548,8.3,Huger,SC,South Carolina,33.06496,-79.78053
9328,29451,1934,102143,4430,162.2,Isle Of Palms,SC,South Carolina,32.82155,-79.75348000000001
9329,29452,147,32917,484,2.6,Jacksonboro,SC,South Carolina,32.6804,-80.46305
9330,29453,432,36163,1136,3.5,Jamestown,SC,South Carolina,33.22213,-79.62823
9331,29455,8956,73923,22024,73.6,Johns Island,SC,South Carolina,32.69433,-80.09021
9332,29456,10685,58663,30609,590.0,Ladson,SC,South Carolina,32.98655,-80.11401
9333,29458,1108,38629,3195,6.3,Mc Clellanville,SC,South Carolina,33.09891,-79.45896
9334,29461,13006,56125,37133,71.5,Moncks Corner,SC,South Carolina,33.1587,-80.00009
9335,29464,21446,81628,51379,566.3,Mount Pleasant,SC,South Carolina,32.820370000000004,-79.85636
9336,29466,12680,97158,38267,377.7,Mount Pleasant,SC,South Carolina,32.87847,-79.78990999999999
9337,29468,758,32384,2197,10.9,Pineville,SC,South Carolina,33.42264,-80.06469
9338,29469,538,86250,880,15.0,Pinopolis,SC,South Carolina,33.2488,-80.08946999999999
9339,29470,1939,48933,4900,19.4,Ravenel,SC,South Carolina,32.82219,-80.25111
9340,29471,573,38828,1455,14.2,Reevesville,SC,South Carolina,33.18537,-80.66859000000001
9341,29472,2678,43843,9242,19.6,Ridgeville,SC,South Carolina,33.05707,-80.31845
9342,29474,978,30369,2136,7.5,Round O,SC,South Carolina,32.89678,-80.51733
9343,29475,1046,30265,2016,10.3,Ruffin,SC,South Carolina,32.96021,-80.81786
9344,29477,2508,37534,6966,23.7,Saint George,SC,South Carolina,33.16744,-80.57061999999999
9345,29479,2483,36699,6758,30.4,Saint Stephen,SC,South Carolina,33.3799,-79.88696
9346,29481,674,33526,1603,8.0,Smoaks,SC,South Carolina,33.1135,-80.80304
9347,29482,769,120850,2148,268.7,Sullivans Island,SC,South Carolina,32.76856,-79.83545
9348,29483,28245,54814,81942,190.5,Summerville,SC,South Carolina,33.05137,-80.18746
9349,29485,19194,65634,57000,487.4,Summerville,SC,South Carolina,32.95261,-80.19351
9350,29487,1093,45583,2999,25.1,Wadmalaw Island,SC,South Carolina,32.6569,-80.18477
9351,29488,8457,33975,22056,37.3,Walterboro,SC,South Carolina,32.90658,-80.67209
9352,29492,4836,103822,13202,79.3,Charleston,SC,South Carolina,32.913790000000006,-79.8824
9353,29493,39,56250,164,53.3,Williams,SC,South Carolina,33.03413,-80.84286
9354,29501,18234,48833,46516,310.8,Florence,SC,South Carolina,34.20619,-79.82544
9355,29505,9834,53188,24850,181.5,Florence,SC,South Carolina,34.123090000000005,-79.6892
9356,29506,7070,33355,20823,63.8,Florence,SC,South Carolina,34.21532,-79.64681999999999
9357,29510,3965,35985,10493,14.0,Andrews,SC,South Carolina,33.45797,-79.60342
9358,29511,1982,46250,4986,32.3,Aynor,SC,South Carolina,33.97729,-79.11497
9359,29512,6279,34229,18182,34.8,Bennettsville,SC,South Carolina,34.62635,-79.70984
9360,29516,331,36220,1038,3.4,Blenheim,SC,South Carolina,34.43761,-79.63014
9361,29518,509,35764,1042,9.8,Cades,SC,South Carolina,33.78862,-79.84799
9362,29519,120,35764,228,25.6,Centenary,SC,South Carolina,34.01865,-79.35981
9363,29520,5690,36298,13892,42.1,Cheraw,SC,South Carolina,34.67955,-79.9272
9364,29525,753,30272,2242,15.7,Clio,SC,South Carolina,34.5573,-79.54111999999999
9365,29526,15997,45523,46369,82.0,Conway,SC,South Carolina,33.86374,-78.96948
9366,29527,9607,39995,25916,54.9,Conway,SC,South Carolina,33.782709999999994,-79.14732
9367,29530,963,36227,2325,29.4,Coward,SC,South Carolina,33.99133,-79.74202
9368,29532,8212,30997,20775,77.6,Darlington,SC,South Carolina,34.278859999999995,-79.87248000000001
9369,29536,5691,30596,16012,52.7,Dillon,SC,South Carolina,34.41899,-79.37303
9370,29540,2028,33531,5383,19.6,Darlington,SC,South Carolina,34.38511,-79.84009
9371,29541,3472,46687,9601,46.5,Effingham,SC,South Carolina,34.06523,-79.74325999999999
9372,29543,173,35313,582,12.7,Fork,SC,South Carolina,34.28761,-79.26593000000001
9373,29544,2006,41402,5301,16.6,Galivants Ferry,SC,South Carolina,34.00019,-79.21547
9374,29545,583,32679,1444,17.8,Green Sea,SC,South Carolina,34.1624,-78.96559
9375,29546,990,33314,2965,7.5,Gresham,SC,South Carolina,33.89264,-79.35226
9376,29547,1056,26250,3524,28.3,Hamer,SC,South Carolina,34.48799,-79.33338
9377,29550,12551,42201,31952,58.5,Hartsville,SC,South Carolina,34.39887,-80.07734
9378,29554,3400,36995,8582,16.0,Hemingway,SC,South Carolina,33.698029999999996,-79.38
9379,29555,2084,39098,5824,27.0,Johnsonville,SC,South Carolina,33.84036,-79.46571999999999
9380,29556,4988,28084,12089,28.5,Kingstree,SC,South Carolina,33.66677,-79.75941999999999
9381,29560,4964,31731,13292,32.6,Lake City,SC,South Carolina,33.8343,-79.74771
9382,29563,1029,31585,2192,27.3,Lake View,SC,South Carolina,34.35346,-79.20429
9383,29564,297,28125,765,5.8,Lane,SC,South Carolina,33.461420000000004,-79.84306
9384,29565,2536,31098,7836,22.2,Latta,SC,South Carolina,34.35768,-79.50227
9385,29566,7563,47641,17603,193.2,Little River,SC,South Carolina,33.87234,-78.66322
9386,29567,219,47641,534,10.2,Little Rock,SC,South Carolina,34.56131,-79.43356
9387,29568,5610,45565,15066,51.3,Longs,SC,South Carolina,33.90772,-78.75206
9388,29569,6255,35256,17587,35.3,Loris,SC,South Carolina,34.0329,-78.90523
9389,29570,1327,26367,3402,31.5,Mc Coll,SC,South Carolina,34.674209999999995,-79.56063
9390,29571,5514,32404,14140,31.3,Marion,SC,South Carolina,34.13663,-79.42189
9391,29572,4541,50116,9395,371.9,Myrtle Beach,SC,South Carolina,33.76917,-78.78915
9392,29574,4399,29052,11446,45.8,Mullins,SC,South Carolina,34.17245,-79.26505999999999
9393,29575,7840,49314,18727,593.2,Myrtle Beach,SC,South Carolina,33.62846,-78.97346999999999
9394,29576,13323,53329,31037,257.9,Murrells Inlet,SC,South Carolina,33.56262,-79.05808
9395,29577,13117,38341,31816,440.5,Myrtle Beach,SC,South Carolina,33.69865,-78.9031
9396,29579,15072,55279,40272,283.7,Myrtle Beach,SC,South Carolina,33.75477,-78.91731999999999
9397,29580,500,35400,1336,8.0,Nesmith,SC,South Carolina,33.66251,-79.55892
9398,29581,1976,34390,5189,11.1,Nichols,SC,South Carolina,34.19851,-79.11227
9399,29582,7957,52027,16548,257.4,North Myrtle Beach,SC,South Carolina,33.83412,-78.66111
9400,29583,1956,38904,4985,19.7,Pamplico,SC,South Carolina,33.97235,-79.57206
9401,29584,1017,33391,2365,9.1,Patrick,SC,South Carolina,34.58153,-80.06092
9402,29585,6841,69923,15022,111.5,Pawleys Island,SC,South Carolina,33.522459999999995,-79.13408000000001
9403,29588,16522,46618,45385,338.0,Myrtle Beach,SC,South Carolina,33.671620000000004,-79.02449
9404,29590,830,28261,3288,14.3,Salters,SC,South Carolina,33.565459999999995,-79.84908
9405,29591,1977,33547,5350,29.1,Scranton,SC,South Carolina,33.9384,-79.76241
9406,29592,364,34000,800,10.9,Sellers,SC,South Carolina,34.2636,-79.47877
9407,29593,696,37344,1669,9.3,Society Hill,SC,South Carolina,34.49494,-79.85739000000001
9408,29594,36,25833,79,20.4,Tatum,SC,South Carolina,34.64017,-79.57731
9409,29596,944,41993,2170,14.1,Wallace,SC,South Carolina,34.74341,-79.83794
9410,29601,5172,40801,11902,951.8,Greenville,SC,South Carolina,34.84775,-82.4027
9411,29605,14134,44438,37130,519.5,Greenville,SC,South Carolina,34.77531,-82.38015
9412,29607,16431,53809,40940,462.4,Greenville,SC,South Carolina,34.81151,-82.33128
9413,29609,11871,43559,29191,443.1,Greenville,SC,South Carolina,34.91235,-82.38905
9414,29611,11147,32073,30274,480.7,Greenville,SC,South Carolina,34.829229999999995,-82.45924000000001
9415,29613,0,32073,1917,1338.7,Greenville,SC,South Carolina,34.92588,-82.4386
9416,29614,73,19464,2128,5469.1,Greenville,SC,South Carolina,34.87376,-82.36306
9417,29615,16414,57208,37681,707.3,Greenville,SC,South Carolina,34.85582,-82.29517
9418,29617,10458,36303,28362,426.7,Greenville,SC,South Carolina,34.91198,-82.46658000000001
9419,29620,4925,34292,13006,19.9,Abbeville,SC,South Carolina,34.17875,-82.42871
9420,29621,16134,54648,40931,176.3,Anderson,SC,South Carolina,34.50704,-82.60538000000001
9421,29624,6273,23867,16094,200.9,Anderson,SC,South Carolina,34.437329999999996,-82.62515
9422,29625,12194,45313,28813,221.8,Anderson,SC,South Carolina,34.55697,-82.76366
9423,29626,4979,44202,12570,92.3,Anderson,SC,South Carolina,34.45955,-82.76133
9424,29627,6796,41142,19301,57.1,Belton,SC,South Carolina,34.51778,-82.47664
9425,29628,953,26541,2505,21.3,Calhoun Falls,SC,South Carolina,34.09083,-82.56468000000001
9426,29630,6380,31256,14972,90.1,Central,SC,South Carolina,34.74024,-82.79866
9427,29631,5522,40660,15176,589.8,Clemson,SC,South Carolina,34.681290000000004,-82.81726
9428,29634,58,40660,5129,1538.5,Clemson,SC,South Carolina,34.67528,-82.83941999999999
9429,29635,586,53229,1225,7.0,Cleveland,SC,South Carolina,35.07992,-82.62817
9430,29638,1110,46638,3225,19.1,Donalds,SC,South Carolina,34.35948,-82.33659
9431,29639,401,47396,1642,39.1,Due West,SC,South Carolina,34.30798,-82.42482
9432,29640,11932,45815,30295,135.2,Easley,SC,South Carolina,34.88831,-82.57772
9433,29642,12371,64114,32358,229.4,Easley,SC,South Carolina,34.77558,-82.56474
9434,29643,941,57557,2088,39.7,Fair Play,SC,South Carolina,34.51182,-83.00058
9435,29644,7275,57111,21182,87.4,Fountain Inn,SC,South Carolina,34.671690000000005,-82.19331
9436,29645,3722,48211,9643,36.0,Gray Court,SC,South Carolina,34.59349,-82.12294
9437,29646,10567,32023,28182,96.6,Greenwood,SC,South Carolina,34.13463,-82.15216
9438,29649,10306,46331,26598,186.8,Greenwood,SC,South Carolina,34.24272,-82.14246
9439,29650,13397,70332,34886,700.3,Greer,SC,South Carolina,34.89755,-82.25844000000001
9440,29651,17362,55440,47493,182.3,Greer,SC,South Carolina,34.94719,-82.22596999999999
9441,29653,1850,45813,4682,26.8,Hodges,SC,South Carolina,34.30028,-82.23113000000001
9442,29654,3852,37227,9306,32.6,Honea Path,SC,South Carolina,34.46546,-82.36263000000001
9443,29655,2884,36322,6915,20.2,Iva,SC,South Carolina,34.26491,-82.64086
9444,29657,5781,44819,15869,91.8,Liberty,SC,South Carolina,34.76608,-82.68894
9445,29658,168,41111,491,5.2,Long Creek,SC,South Carolina,34.764759999999995,-83.28647
9446,29659,43,25125,89,64.2,Lowndesville,SC,South Carolina,34.20973,-82.64706
9447,29661,2103,47088,5885,31.7,Marietta,SC,South Carolina,35.062129999999996,-82.53509
