,state,town,poverty,hs_completion,townstate,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng,crime_rate
15203,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73103,2543,48904,4924,1424.3,Oklahoma City,OK,Oklahoma,35.48909000000001,-97.51892,
15204,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73104,1186,51741,2287,423.8,Oklahoma City,OK,Oklahoma,35.47526,-97.50391,
15205,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73105,2745,38731,5409,452.2,Oklahoma City,OK,Oklahoma,35.51899,-97.50306,
15206,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73106,4449,34302,12683,1672.9,Oklahoma City,OK,Oklahoma,35.48196,-97.53683,
15207,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73107,10611,40784,25328,1309.5,Oklahoma City,OK,Oklahoma,35.48157,-97.57562,
15208,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73108,4668,25726,15156,787.7,Oklahoma City,OK,Oklahoma,35.45001,-97.56768,
15209,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73109,7017,33117,23144,1469.6,Oklahoma City,OK,Oklahoma,35.43313,-97.52463,
15210,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73110,14097,40591,33383,1181.2,Oklahoma City,OK,Oklahoma,35.46116,-97.39766,
15211,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73111,4732,26974,11368,527.9,Oklahoma City,OK,Oklahoma,35.51880999999999,-97.47717,
15212,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73112,14539,43755,33335,1550.3,Oklahoma City,OK,Oklahoma,35.51838,-97.57486,
15213,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73114,7609,35012,18312,716.2,Oklahoma City,OK,Oklahoma,35.57891,-97.51769,
15214,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73115,8528,43658,21032,1339.0,Oklahoma City,OK,Oklahoma,35.44235,-97.44154,
15215,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73116,4416,71767,9205,656.3,Oklahoma City,OK,Oklahoma,35.54633,-97.56426,
15216,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73117,2438,21530,5680,308.9,Oklahoma City,OK,Oklahoma,35.47465,-97.45977,
15217,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73118,6339,53781,14087,1054.2,Oklahoma City,OK,Oklahoma,35.51832,-97.5295,
15218,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73119,9700,34581,32119,1992.9,Oklahoma City,OK,Oklahoma,35.422,-97.56615,
15219,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73120,17571,50568,35771,1214.3,Oklahoma City,OK,Oklahoma,35.58045999999999,-97.57224,
15220,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73121,1321,54539,3558,117.4,Oklahoma City,OK,Oklahoma,35.52108,-97.4409,
15221,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73122,5065,45750,12789,1534.0,Oklahoma City,OK,Oklahoma,35.51991,-97.61433,
15222,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73127,9122,35767,25134,765.9,Oklahoma City,OK,Oklahoma,35.47757,-97.6539,
15223,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73128,1582,75968,4757,245.3,Oklahoma City,OK,Oklahoma,35.45034000000001,-97.64339,
15224,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73129,6153,29671,19764,617.5,Oklahoma City,OK,Oklahoma,35.43151,-97.48437,
15225,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73130,8070,59554,20604,753.0,Oklahoma City,OK,Oklahoma,35.45863,-97.34557,
15226,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73131,1306,74863,3823,101.0,Oklahoma City,OK,Oklahoma,35.57671,-97.46433,
15227,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73132,10790,51932,28199,1365.3,Oklahoma City,OK,Oklahoma,35.55088,-97.63992,
15228,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73134,2397,62080,5573,400.7,Oklahoma City,OK,Oklahoma,35.61422,-97.56826,
15229,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73135,7943,55823,22790,683.7,Oklahoma City,OK,Oklahoma,35.39485,-97.42886,
15230,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73139,7519,43638,17563,1522.2,Oklahoma City,OK,Oklahoma,35.38477,-97.52559,
15231,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73141,1047,38683,2600,98.0,Oklahoma City,OK,Oklahoma,35.5169,-97.39774,
15232,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73142,6178,69041,14302,422.8,Oklahoma City,OK,Oklahoma,35.61379,-97.64242,
15233,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73145,540,54975,3277,189.6,Oklahoma City,OK,Oklahoma,35.41912,-97.3941,
15234,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73149,1923,36319,5082,341.7,Oklahoma City,OK,Oklahoma,35.38942,-97.48932,
15235,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73150,1649,82589,4770,94.0,Oklahoma City,OK,Oklahoma,35.40092999999999,-97.33274,
15236,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73151,572,172500,1861,193.4,Oklahoma City,OK,Oklahoma,35.56754,-97.41114,
15237,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73159,12187,47652,33816,956.6,Oklahoma City,OK,Oklahoma,35.39008,-97.57679,
15238,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73160,22339,61072,59401,922.3,Oklahoma City,OK,Oklahoma,35.33208,-97.47543,
15239,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73162,11766,68992,29747,1539.1,Oklahoma City,OK,Oklahoma,35.58114000000001,-97.64143,
15240,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73165,2241,78399,6720,56.1,Oklahoma City,OK,Oklahoma,35.34383,-97.35728,
15241,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73169,755,66012,2247,103.5,Oklahoma City,OK,Oklahoma,35.38127,-97.64254,
15242,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73170,14005,84924,37699,651.0,Oklahoma City,OK,Oklahoma,35.32738,-97.55059,
15243,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73173,786,103636,3014,30.9,Oklahoma City,OK,Oklahoma,35.34524000000001,-97.62226,
15244,Oklahoma,Oklahoma City,17.1,85.6,"Oklahoma City, Oklahoma",73179,1502,96875,5299,96.9,Oklahoma City,OK,Oklahoma,35.42445,-97.64447,
15245,Oklahoma,Okmulgee,26.8,87.7,"Okmulgee, Oklahoma",74447,6405,33356,16391,29.0,Okmulgee,OK,Oklahoma,35.65122,-96.00318,572.0
15246,Oklahoma,Oktaha,23.7,79.8,"Oktaha, Oklahoma",74450,706,46875,1846,10.5,Oktaha,OK,Oklahoma,35.59646,-95.48126,
15247,Oklahoma,Olustee,28.6,88.0,"Olustee, Oklahoma",73560,247,47813,839,2.4,Olustee,OK,Oklahoma,34.53739,-99.45034,
15248,Oklahoma,Oologah,8.3,90.9,"Oologah, Oklahoma",74053,1648,68929,4539,42.2,Oologah,OK,Oklahoma,36.43262,-95.73265,6.0
15249,Oklahoma,Orlando,19.1,86.1,"Orlando, Oklahoma",73073,213,63021,473,1.8,Orlando,OK,Oklahoma,36.15589,-97.40778,
15250,Oklahoma,Osage,23.1,82.9,"Osage, Oklahoma",74054,289,41625,800,11.5,Osage,OK,Oklahoma,36.2753,-96.3475,
15251,Oklahoma,Owasso,6.9,92.8,"Owasso, Oklahoma",74055,16469,72642,45378,292.4,Owasso,OK,Oklahoma,36.27843,-95.81893,746.0
15252,Oklahoma,Paden,26.4,80.2,"Paden, Oklahoma",74860,577,45060,1784,6.6,Paden,OK,Oklahoma,35.52881,-96.56778,
15253,Oklahoma,Panama,30.5,73.3,"Panama, Oklahoma",74951,539,30221,1307,92.5,Panama,OK,Oklahoma,35.17041,-94.65564,
15254,Oklahoma,Paoli,17.5,88.8,"Paoli, Oklahoma",73074,404,42188,1095,11.5,Paoli,OK,Oklahoma,34.83027,-97.27979,
15255,Oklahoma,Park Hill,21,79.0,"Park Hill, Oklahoma",74451,1398,52206,4543,22.4,Park Hill,OK,Oklahoma,35.74310999999999,-94.97555,
15256,Oklahoma,Pauls Valley,24.5,79.0,"Pauls Valley, Oklahoma",73075,3473,43307,9564,26.7,Pauls Valley,OK,Oklahoma,34.75158,-97.2335,327.0
15257,Oklahoma,Pawhuska,26.4,87.0,"Pawhuska, Oklahoma",74056,2205,35746,5152,3.4,Pawhuska,OK,Oklahoma,36.80028,-96.33636,117.0
15258,Oklahoma,Pawnee,21.6,87.3,"Pawnee, Oklahoma",74058,1505,43950,3946,6.4,Pawnee,OK,Oklahoma,36.3568,-96.75986,52.0
15259,Oklahoma,Peggs,11.2,87.6,"Peggs, Oklahoma",74452,129,40417,386,7.0,Peggs,OK,Oklahoma,36.12017,-95.06805,
15260,Oklahoma,Perkins,19.3,88.4,"Perkins, Oklahoma",74059,2069,47511,5664,18.3,Perkins,OK,Oklahoma,35.95899,-97.05219,74.0
15261,Oklahoma,Perry,12,89.5,"Perry, Oklahoma",73077,2866,52409,6808,10.2,Perry,OK,Oklahoma,36.30487,-97.26678,114.0
15262,Oklahoma,Piedmont,1.8,96.7,"Piedmont, Oklahoma",73078,3099,88679,10718,45.7,Piedmont,OK,Oklahoma,35.67033,-97.75352,40.0
15263,Oklahoma,Pittsburg,18.6,78.1,"Pittsburg, Oklahoma",74560,228,42692,608,1.1,Pittsburg,OK,Oklahoma,34.64691,-95.74549,
15264,Oklahoma,Platter,13.9,68.4,"Platter, Oklahoma",74753,30,28472,31,285.3,Platter,OK,Oklahoma,33.90794,-96.53658,
15265,Oklahoma,Pocasset,19.8,71.7,"Pocasset, Oklahoma",73079,193,57344,495,3.3,Pocasset,OK,Oklahoma,35.20624,-98.01556,
15266,Oklahoma,Pocola,24.2,87.4,"Pocola, Oklahoma",74902,1503,39627,4102,52.1,Pocola,OK,Oklahoma,35.24460999999999,-94.48038,73.0
15267,Oklahoma,Ponca City,17.1,86.8,"Ponca City, Oklahoma",74601,7387,40281,19051,45.4,Ponca City,OK,Oklahoma,36.70063,-97.1462,1181.0
15268,Oklahoma,Ponca City,17.1,86.8,"Ponca City, Oklahoma",74604,5053,56895,12597,35.3,Ponca City,OK,Oklahoma,36.69828,-96.98171,1181.0
15269,Oklahoma,Pond Creek,10.3,84.4,"Pond Creek, Oklahoma",73766,470,52643,1302,2.8,Pond Creek,OK,Oklahoma,36.65189,-97.82805,
15270,Oklahoma,Porter,16.6,78.4,"Porter, Oklahoma",74454,1248,54375,3294,11.3,Porter,OK,Oklahoma,35.85546,-95.51522,
15271,Oklahoma,Porum,35.4,74.6,"Porum, Oklahoma",74455,1315,35869,3093,10.7,Porum,OK,Oklahoma,35.3619,-95.26371,3.0
15272,Oklahoma,Poteau,23.8,82.3,"Poteau, Oklahoma",74953,4404,42123,12052,32.7,Poteau,OK,Oklahoma,35.04469,-94.60702,612.0
15273,Oklahoma,Prague,13.8,87.7,"Prague, Oklahoma",74864,1953,52064,5149,18.0,Prague,OK,Oklahoma,35.4895,-96.70259,54.0
15274,Oklahoma,Proctor,55.2,100.0,"Proctor, Oklahoma",74457,182,50417,463,3.3,Proctor,OK,Oklahoma,36.03116,-94.81928,
15275,Oklahoma,Prue,26,81.1,"Prue, Oklahoma",74060,199,36750,450,15.6,Prue,OK,Oklahoma,36.26747,-96.24784,
15276,Oklahoma,Purcell,22,79.9,"Purcell, Oklahoma",73080,3641,50750,9436,33.1,Purcell,OK,Oklahoma,35.00656,-97.46238,330.0
15277,Oklahoma,Putnam,16.7,100.0,"Putnam, Oklahoma",73659,76,76250,220,0.4,Putnam,OK,Oklahoma,35.86958,-98.923,
15278,Oklahoma,Quapaw,26.7,77.1,"Quapaw, Oklahoma",74363,1036,41012,2879,16.4,Quapaw,OK,Oklahoma,36.95315,-94.71438,
15279,Oklahoma,Quinton,29.4,72.7,"Quinton, Oklahoma",74561,821,38472,1943,6.2,Quinton,OK,Oklahoma,35.125640000000004,-95.42925,
15280,Oklahoma,Ralston,25.1,77.3,"Ralston, Oklahoma",74650,259,35208,654,1.9,Ralston,OK,Oklahoma,36.47746,-96.74749,
15281,Oklahoma,Ramona,15.7,82.3,"Ramona, Oklahoma",74061,786,44830,2025,8.8,Ramona,OK,Oklahoma,36.53888,-95.90055,4.0
15282,Oklahoma,Randlett,10.2,91.3,"Randlett, Oklahoma",73562,253,52404,585,2.9,Randlett,OK,Oklahoma,34.18345,-98.41301,
15283,Oklahoma,Ratliff City,25,94.2,"Ratliff City, Oklahoma",73481,365,42344,1010,5.0,Ratliff City,OK,Oklahoma,34.43636,-97.52181,
15284,Oklahoma,Rattan,22.4,88.2,"Rattan, Oklahoma",74562,376,43125,917,2.2,Rattan,OK,Oklahoma,34.29461,-95.28513,
15285,Oklahoma,Ravia,23.9,69.7,"Ravia, Oklahoma",73455,218,36154,673,28.6,Ravia,OK,Oklahoma,34.23162,-96.76246,
15286,Oklahoma,Redbird,8.5,94.7,"Redbird, Oklahoma",74458,30,35625,94,41.7,Redbird,OK,Oklahoma,35.88357,-95.59183,
15287,Oklahoma,Red Oak,20,78.2,"Red Oak, Oklahoma",74563,771,49112,1963,4.2,Red Oak,OK,Oklahoma,34.97379,-95.06677,
15288,Oklahoma,Red Rock,15.3,85.8,"Red Rock, Oklahoma",74651,279,48814,847,1.9,Red Rock,OK,Oklahoma,36.46926,-97.17476,
15289,Oklahoma,Rentiesville,15,74.4,"Rentiesville, Oklahoma",74459,51,46250,85,21.0,Rentiesville,OK,Oklahoma,35.53427,-95.49222,
15290,Oklahoma,Reydon,21.4,88.9,"Reydon, Oklahoma",73660,162,41786,342,1.3,Reydon,OK,Oklahoma,35.62475,-99.91541,
15291,Oklahoma,Ringling,25.7,79.0,"Ringling, Oklahoma",73456,798,36607,2113,3.1,Ringling,OK,Oklahoma,34.1307,-97.63459,23.0
15292,Oklahoma,Ringwood,7.1,73.0,"Ringwood, Oklahoma",73768,579,56583,1666,4.6,Ringwood,OK,Oklahoma,36.357,-98.29586,
15293,Oklahoma,Ripley,16.9,84.4,"Ripley, Oklahoma",74062,366,43750,1016,13.8,Ripley,OK,Oklahoma,36.04052,-96.8932,
15294,Oklahoma,Rocky,12,100.0,"Rocky, Oklahoma",73661,168,61250,403,2.4,Rocky,OK,Oklahoma,35.16077,-99.01615,
15295,Oklahoma,Roff,22.4,84.7,"Roff, Oklahoma",74865,632,52419,1791,4.1,Roff,OK,Oklahoma,34.60481,-96.79563,
15296,Oklahoma,Roland,27.3,79.9,"Roland, Oklahoma",74954,1762,39524,5194,97.7,Roland,OK,Oklahoma,35.42667,-94.49701,88.0
15297,Oklahoma,Roosevelt,29.6,85.4,"Roosevelt, Oklahoma",73564,251,48750,473,1.1,Roosevelt,OK,Oklahoma,34.84191,-98.98817,
15298,Oklahoma,Rose,3.3,75.8,"Rose, Oklahoma",74364,617,42697,1847,7.1,Rose,OK,Oklahoma,36.20216,-94.95731,
15299,Oklahoma,Rosston,20,84.4,"Rosston, Oklahoma",73855,40,56250,86,0.3,Rosston,OK,Oklahoma,36.91682,-99.86539,
15300,Oklahoma,Rush Springs,18.1,88.2,"Rush Springs, Oklahoma",73082,1092,47922,3135,7.6,Rush Springs,OK,Oklahoma,34.77591,-97.90323,36.0
15301,Oklahoma,Ryan,22.1,72.0,"Ryan, Oklahoma",73565,384,32750,998,2.1,Ryan,OK,Oklahoma,34.02495,-97.87875,
15302,Oklahoma,Salina,19.1,83.2,"Salina, Oklahoma",74365,1690,42688,4479,27.5,Salina,OK,Oklahoma,36.29622,-95.06755,21.0
15303,Oklahoma,Sallisaw,28.7,80.8,"Sallisaw, Oklahoma",74955,5694,34816,15122,29.8,Sallisaw,OK,Oklahoma,35.49394,-94.75659,444.0
15304,Oklahoma,Sand Springs,10.9,89.8,"Sand Springs, Oklahoma",74063,12223,55895,31703,84.8,Sand Springs,OK,Oklahoma,36.15043,-96.19615,690.0
15305,Oklahoma,Sapulpa,17.5,85.7,"Sapulpa, Oklahoma",74066,11983,51926,33041,94.6,Sapulpa,OK,Oklahoma,35.99282,-96.16465,543.0
15306,Oklahoma,Sasakwa,34.2,75.0,"Sasakwa, Oklahoma",74867,348,31413,736,4.8,Sasakwa,OK,Oklahoma,34.96439,-96.55665,
15307,Oklahoma,Savanna,12.5,91.1,"Savanna, Oklahoma",74565,281,54375,706,23.3,Savanna,OK,Oklahoma,34.803329999999995,-95.84537,
15308,Oklahoma,Sawyer,19,84.6,"Sawyer, Oklahoma",74756,284,37143,707,7.0,Sawyer,OK,Oklahoma,34.07073,-95.36583,5.0
15309,Oklahoma,Sayre,16.5,80.3,"Sayre, Oklahoma",73662,2047,36593,6447,6.1,Sayre,OK,Oklahoma,35.29861,-99.67524,64.0
15310,Oklahoma,Schulter,18.6,80.2,"Schulter, Oklahoma",74460,76,26667,170,122.1,Schulter,OK,Oklahoma,35.50796,-95.95652,
15311,Oklahoma,Seiling,26.3,86.2,"Seiling, Oklahoma",73663,420,48269,1384,3.8,Seiling,OK,Oklahoma,36.10753,-98.90277,2.0
15312,Oklahoma,Seminole,24.8,83.7,"Seminole, Oklahoma",74868,4846,41335,13443,23.9,Seminole,OK,Oklahoma,35.2672,-96.64619,312.0
15313,Oklahoma,Sentinel,13.5,82.6,"Sentinel, Oklahoma",73664,456,49306,1114,3.5,Sentinel,OK,Oklahoma,35.18591,-99.24866,
15314,Oklahoma,Shady Point,23.7,80.0,"Shady Point, Oklahoma",74956,628,39800,1739,17.8,Shady Point,OK,Oklahoma,35.10958,-94.76292,
15315,Oklahoma,Shamrock,7.4,82.4,"Shamrock, Oklahoma",74068,10,41250,14,56.2,Shamrock,OK,Oklahoma,35.90832,-96.57508,
15316,Oklahoma,Sharon,28,85.7,"Sharon, Oklahoma",73857,285,72159,681,3.8,Sharon,OK,Oklahoma,36.27055,-99.32995,
15317,Oklahoma,Shattuck,26.9,84.8,"Shattuck, Oklahoma",73858,620,51023,1554,2.6,Shattuck,OK,Oklahoma,36.18299,-99.92277,
15318,Oklahoma,Shawnee,21.1,85.8,"Shawnee, Oklahoma",74801,8382,38441,22194,109.9,Shawnee,OK,Oklahoma,35.31628,-96.96875,
15319,Oklahoma,Shawnee,21.1,85.8,"Shawnee, Oklahoma",74804,7691,50148,20867,81.0,Shawnee,OK,Oklahoma,35.39285,-96.92025,
15320,Oklahoma,Shidler,16.9,78.3,"Shidler, Oklahoma",74652,318,41500,798,1.4,Shidler,OK,Oklahoma,36.85872,-96.65035,
15321,Oklahoma,Skiatook,18.9,88.1,"Skiatook, Oklahoma",74070,5431,52250,15183,28.5,Skiatook,OK,Oklahoma,36.38838,-96.07447,187.0
15322,Oklahoma,Slick,23,75.3,"Slick, Oklahoma",74071,64,38750,148,9.3,Slick,OK,Oklahoma,35.7821,-96.28058,
15323,Oklahoma,Smithville,27.5,94.5,"Smithville, Oklahoma",74957,454,32500,1198,1.9,Smithville,OK,Oklahoma,34.5261,-94.65699,
15324,Oklahoma,Snyder,19.2,82.2,"Snyder, Oklahoma",73566,758,34792,1862,5.8,Snyder,OK,Oklahoma,34.62435,-98.94463,20.0
15325,Oklahoma,Soper,26,83.9,"Soper, Oklahoma",74759,545,34583,1454,3.8,Soper,OK,Oklahoma,34.048140000000004,-95.70962,
15326,Oklahoma,Sparks,24.8,88.2,"Sparks, Oklahoma",74869,299,58417,684,5.2,Sparks,OK,Oklahoma,35.602,-96.75465,1.0
15327,Oklahoma,Spavinaw,36.7,82.3,"Spavinaw, Oklahoma",74366,568,40865,1548,15.5,Spavinaw,OK,Oklahoma,36.39032,-95.04645,
15328,Oklahoma,Spencer,16.7,85.1,"Spencer, Oklahoma",73084,2811,35965,6878,149.0,Spencer,OK,Oklahoma,35.52587,-97.34434,97.0
15329,Oklahoma,Sperry,21.7,84.0,"Sperry, Oklahoma",74073,2159,59321,5459,42.2,Sperry,OK,Oklahoma,36.30148,-96.01698,53.0
15330,Oklahoma,Spiro,27,77.9,"Spiro, Oklahoma",74959,2738,42406,7150,26.8,Spiro,OK,Oklahoma,35.26246,-94.6184,19.0
15331,Oklahoma,Springer,20.9,89.2,"Springer, Oklahoma",73458,332,37917,895,3.5,Springer,OK,Oklahoma,34.35204,-97.25336,
15332,Oklahoma,Sterling,21.7,82.9,"Sterling, Oklahoma",73567,263,46313,652,72.0,Sterling,OK,Oklahoma,34.74323,-98.15518,
15333,Oklahoma,Stigler,30.6,80.2,"Stigler, Oklahoma",74462,3001,37272,7495,12.3,Stigler,OK,Oklahoma,35.2832,-95.15524,118.0
15334,Oklahoma,Stillwater,34.3,95.2,"Stillwater, Oklahoma",74074,11638,40934,32812,85.5,Stillwater,OK,Oklahoma,36.08107,-97.07627,
15335,Oklahoma,Stillwater,34.3,95.2,"Stillwater, Oklahoma",74075,10818,32639,24891,99.5,Stillwater,OK,Oklahoma,36.17193,-97.07908,
15336,Oklahoma,Stillwater,34.3,95.2,"Stillwater, Oklahoma",74078,0,32639,2329,3660.3,Stillwater,OK,Oklahoma,36.1243,-97.07052,
15337,Oklahoma,Stilwell,37.2,76.5,"Stilwell, Oklahoma",74960,4698,32214,13497,17.4,Stilwell,OK,Oklahoma,35.8104,-94.64973,219.0
15338,Oklahoma,Stonewall,34.4,81.5,"Stonewall, Oklahoma",74871,898,55000,2483,5.5,Stonewall,OK,Oklahoma,34.60398,-96.5458,4.0
15339,Oklahoma,Strang,64,75.9,"Strang, Oklahoma",74367,181,31250,407,12.4,Strang,OK,Oklahoma,36.41971,-95.11206,
15340,Oklahoma,Stratford,27.1,84.8,"Stratford, Oklahoma",74872,1218,36513,3263,9.9,Stratford,OK,Oklahoma,34.78092,-96.98194,34.0
15341,Oklahoma,Stringtown,10.2,85.7,"Stringtown, Oklahoma",74569,269,37813,1288,1.2,Stringtown,OK,Oklahoma,34.46563,-95.90902,3.0
15342,Oklahoma,Stroud,16.7,86.8,"Stroud, Oklahoma",74079,1578,49821,4248,9.9,Stroud,OK,Oklahoma,35.74674,-96.65585,80.0
15343,Oklahoma,Stuart,17.1,86.6,"Stuart, Oklahoma",74570,406,40556,1111,2.7,Stuart,OK,Oklahoma,34.852740000000004,-96.10644,
15344,Oklahoma,Sulphur,17.7,81.5,"Sulphur, Oklahoma",73086,3250,51489,8687,18.1,Sulphur,OK,Oklahoma,34.48386,-96.96617,130.0
15345,Oklahoma,Sweetwater,0,88.1,"Sweetwater, Oklahoma",73666,80,58500,226,0.9,Sweetwater,OK,Oklahoma,35.47427000000001,-99.91498,
15346,Oklahoma,Swink,34.2,70.4,"Swink, Oklahoma",74761,36,15625,72,18.1,Swink,OK,Oklahoma,34.00962,-95.20167,
15347,Oklahoma,Taft,28.7,95.2,"Taft, Oklahoma",74463,95,31250,2145,355.0,Taft,OK,Oklahoma,35.75977,-95.55047,
15348,Oklahoma,Tahlequah,28.4,85.4,"Tahlequah, Oklahoma",74464,10665,35529,31404,41.0,Tahlequah,OK,Oklahoma,35.92718,-94.98511,726.0
15349,Oklahoma,Talala,26.8,88.1,"Talala, Oklahoma",74080,1033,61450,2961,10.9,Talala,OK,Oklahoma,36.52745,-95.74127,3.0
15350,Oklahoma,Talihina,26.9,85.1,"Talihina, Oklahoma",74571,1362,39760,3486,4.4,Talihina,OK,Oklahoma,34.71847,-94.98834,26.0
15351,Oklahoma,Taloga,10.8,93.2,"Taloga, Oklahoma",73667,258,55769,526,1.3,Taloga,OK,Oklahoma,36.00236,-99.02413,
15352,Oklahoma,Tatums,34.5,91.6,"Tatums, Oklahoma",73487,78,20357,156,7.8,Tatums,OK,Oklahoma,34.47882,-97.4458,
15353,Oklahoma,Tecumseh,16.2,87.6,"Tecumseh, Oklahoma",74873,4292,47925,11863,30.8,Tecumseh,OK,Oklahoma,35.21879000000001,-96.97342,193.0
15354,Oklahoma,Temple,18,84.8,"Temple, Oklahoma",73568,410,39079,1060,5.0,Temple,OK,Oklahoma,34.24897,-98.21201,
15355,Oklahoma,Terlton,32.4,72.7,"Terlton, Oklahoma",74081,723,44097,1823,20.8,Terlton,OK,Oklahoma,36.17589,-96.45557,
15356,Oklahoma,Terral,18.4,74.6,"Terral, Oklahoma",73569,222,37188,540,2.8,Terral,OK,Oklahoma,33.93793,-97.80531,
15357,Oklahoma,Texhoma,13.2,75.1,"Texhoma, Oklahoma",73949,550,47059,1523,1.2,Texhoma,OK,Oklahoma,36.57949,-101.92065,0.0
15358,Oklahoma,Thackerville,23.7,76.8,"Thackerville, Oklahoma",73459,326,40769,1063,12.6,Thackerville,OK,Oklahoma,33.77414,-97.13312,
15359,Oklahoma,Thomas,18.7,88.0,"Thomas, Oklahoma",73669,704,53958,1750,4.7,Thomas,OK,Oklahoma,35.72895,-98.7404,
15360,Oklahoma,Tipton,14.6,73.6,"Tipton, Oklahoma",73570,489,45313,1083,3.5,Tipton,OK,Oklahoma,34.510040000000004,-99.10765,
15361,Oklahoma,Tishomingo,26.5,84.0,"Tishomingo, Oklahoma",73460,1953,30728,4609,11.4,Tishomingo,OK,Oklahoma,34.2871,-96.66144,60.0
15362,Oklahoma,Tonkawa,20.6,86.9,"Tonkawa, Oklahoma",74653,1470,45143,3740,12.7,Tonkawa,OK,Oklahoma,36.65114000000001,-97.3517,45.0
15363,Oklahoma,Tryon,11.9,81.9,"Tryon, Oklahoma",74875,453,46917,1268,9.2,Tryon,OK,Oklahoma,35.87710999999999,-96.97383,5.0
15364,Oklahoma,Tulsa,20,87.0,"Tulsa, Oklahoma",74103,252,66786,2134,1821.7,Tulsa,OK,Oklahoma,36.15563,-95.9945,
15365,Oklahoma,Tulsa,20,87.0,"Tulsa, Oklahoma",74104,5412,39966,11454,1804.7,Tulsa,OK,Oklahoma,36.1465,-95.95398,
15366,Oklahoma,Tulsa,20,87.0,"Tulsa, Oklahoma",74105,12369,51387,25046,1406.3,Tulsa,OK,Oklahoma,36.09739,-95.96407,
15367,Oklahoma,Tulsa,20,87.0,"Tulsa, Oklahoma",74106,7116,24635,18075,899.7,Tulsa,OK,Oklahoma,36.19196,-95.98425,
15368,Oklahoma,Tulsa,20,87.0,"Tulsa, Oklahoma",74107,8118,40043,19734,292.1,Tulsa,OK,Oklahoma,36.10689,-96.04149,
15369,Oklahoma,Tulsa,20,87.0,"Tulsa, Oklahoma",74108,2699,41775,7612,354.9,Tulsa,OK,Oklahoma,36.1476,-95.79401,
15370,Oklahoma,Tulsa,20,87.0,"Tulsa, Oklahoma",74110,4969,26798,14812,969.5,Tulsa,OK,Oklahoma,36.18868,-95.95388,
15371,Oklahoma,Tulsa,20,87.0,"Tulsa, Oklahoma",74112,9205,42028,20892,1180.1,Tulsa,OK,Oklahoma,36.14715,-95.90434,
